, U(m/s), V(m/s),PM2.5_IAQI,PM10_IAQI,SO2_IAQI,NO2_IAQI,CO_IAQI,O3_IAQI,AQI,首要污染物,指数类别,城市,degree,direction
9036,1.09,2.09,35.58571428571429,39.49,9.48,6.5375000000000005,11.75,32.91,39.49,PM10_IAQI,优,西安市,0.48072374789916483,south
9037,1.63,0.69,39.75714285714285,42.01,9.33,7.075,12.25,32.83,42.01,PM10_IAQI,优,西安市,1.1703555496915508,south
9038,2.81,0.32,27.8,34.63,7.71,9.725,9.5,33.255,34.63,PM10_IAQI,优,西安市,1.457405805125953,south
9039,3.01,0.65,26.42857142857143,34.8,7.29,10.1125,10.0,32.97,34.8,PM10_IAQI,优,西安市,1.3581153333048679,south
9040,2.94,0.7,27.51428571428572,37.65,7.19,10.7375,10.75,32.305,37.65,PM10_IAQI,优,西安市,1.3370531459259951,south
9041,3.04,2.01,29.02857142857143,42.47,8.46,13.925,12.75,30.74,42.47,PM10_IAQI,优,西安市,0.9865988799200444,south
9042,2.85,2.9,32.900000000000006,50.59,10.73,19.4,16.0,29.035,50.59,PM10_IAQI,良,西安市,0.7767027303856697,south
9043,2.84,1.65,47.31428571428571,61.03,13.17,31.1,21.5,26.405,61.03,PM10_IAQI,良,西安市,1.0444751090946274,south
9044,2.71,3.11,38.2,53.92,12.94,21.175,19.25,26.795,53.92,PM10_IAQI,良,西安市,0.7167775509643018,south
9045,1.54,3.7,36.0,49.72,11.61,14.1625,16.75,29.115,49.72,PM10_IAQI,优,西安市,0.3944072425593087,south
9046,0.31,3.61,35.642857142857146,43.74,10.51,10.4125,14.249999999999998,31.265,43.74,PM10_IAQI,优,西安市,0.08566242755497548,south
9047,0.5,2.2,38.27142857142857,41.78,9.83,9.1875,13.0,32.565,41.78,PM10_IAQI,优,西安市,0.223476601140633,south
9048,1.64,0.2,44.871428571428574,47.24,9.2,11.675,13.750000000000002,31.875,47.24,PM10_IAQI,优,西安市,1.449444326224133,south
9049,2.76,0.95,57.3875,67.61,12.05,37.0,25.5,23.96,67.61,PM10_IAQI,良,西安市,1.2392952688432886,south
9050,1.87,2.87,46.01428571428572,59.42,13.95,30.7,23.75,23.765,59.42,PM10_IAQI,良,西安市,0.5774766765158421,south
9051,1.54,3.88,39.15714285714286,52.04,12.51,18.375,19.0,27.56,52.04,PM10_IAQI,良,西安市,0.377837344304304,south
9052,0.81,4.87,36.95714285714286,46.79,11.29,13.2875,16.0,29.915,46.79,PM10_IAQI,优,西安市,0.16481567709393521,south
9053,0.7,4.38,37.67142857142857,43.67,10.39,11.375,14.499999999999998,31.375,43.67,PM10_IAQI,优,西安市,0.1584771677982576,south
9054,2.04,3.0,55.2875,64.995,15.5,43.825,29.25,21.525,64.995,PM10_IAQI,良,西安市,0.5971766580926776,south
9055,2.33,4.36,44.54285714285714,55.94,14.16,26.9625,23.0,24.91,55.94,PM10_IAQI,良,西安市,0.4907902627579135,south
9056,2.35,5.25,39.8,51.065,12.87,19.1125,19.0,27.81,51.065,PM10_IAQI,良,西安市,0.4208721609905138,south
9057,2.04,2.97,56.075,62.725,12.31,38.15,26.75,23.91,62.725,PM10_IAQI,良,西安市,0.601858529694696,south
9058,2.68,4.34,48.0,56.935,12.99,28.5625,23.75,24.89,56.935,PM10_IAQI,良,西安市,0.5531962091530628,south
9059,3.3,4.78,43.2,53.02,12.63,22.75,20.75,26.655,53.02,PM10_IAQI,良,西安市,0.6042380441394886,south
9060,2.36,3.33,51.0375,57.205,11.32,28.7125,23.25,25.535,57.205,PM10_IAQI,良,西安市,0.6165468540853033,south
9061,3.18,3.64,47.52857142857143,54.72,11.73,25.4375,21.75,26.08,54.72,PM10_IAQI,良,西安市,0.7180514867388121,south
9062,1.31,6.93,23.38571428571429,18.98,3.89,2.5,4.75,26.755,26.755,O3_IAQI,优,西安市,0.1868286561690145,south
9063,2.27,8.08,24.4,20.29,4.05,2.6500000000000004,5.5,27.81,27.81,O3_IAQI,优,西安市,0.27388070249853497,south
9064,0.97,8.58,26.15714285714285,22.52,4.23,2.9875000000000003,6.75,28.05,28.05,O3_IAQI,优,西安市,0.11257562270844908,south
9065,0.86,9.15,26.985714285714288,23.76,4.11,3.0,7.5,27.59,27.59,O3_IAQI,优,西安市,0.09371376402367708,south
9066,3.19,9.29,22.1,17.87,3.76,1.9375,4.5,27.18,27.18,O3_IAQI,优,西安市,0.3307651202520341,south
9067,3.74,8.79,22.8,19.17,3.96,2.2375,5.5,27.9,27.9,O3_IAQI,优,西安市,0.40228010837426686,south
9068,2.58,9.4,23.82857142857143,20.76,4.13,2.6125,6.5,28.06,28.06,O3_IAQI,优,西安市,0.26787162664433994,south
9069,2.3,9.69,24.58571428571429,22.08,4.07,2.7,7.5,27.68,27.68,O3_IAQI,优,西安市,0.23304547411202778,south
9070,1.55,8.57,27.342857142857145,25.44,4.19,3.05,9.25,27.295,27.342857142857145,PM2.5_IAQI,优,西安市,0.17892919072018104,south
9071,-0.3,8.14,33.5,32.45,4.64,3.6625,12.25,27.51,33.5,PM2.5_IAQI,优,西安市,0.03683836378578231,north
9072,-0.89,9.06,37.92857142857143,37.08,4.94,3.675,14.000000000000002,28.315,37.92857142857143,PM2.5_IAQI,优,西安市,0.09791982926582347,north
9073,0.52,8.99,41.785714285714285,41.39,5.31,3.8625,16.0,28.14,41.785714285714285,PM2.5_IAQI,优,西安市,0.0577776684792655,south
9074,1.32,5.54,35.2,35.8,4.93,6.475,10.0,29.72,35.8,PM10_IAQI,优,西安市,0.23390586185005943,south
9075,1.45,4.61,37.8,40.53,4.86,7.3375,11.25,29.615,40.53,PM10_IAQI,优,西安市,0.30473648951526167,south
9076,0.97,3.74,45.25714285714286,50.355,5.15,9.3125,13.750000000000002,29.58,50.355,PM10_IAQI,良,西安市,0.2537668863397311,south
9077,0.61,5.05,52.75,55.645,6.0,11.7,17.5,29.56,55.645,PM10_IAQI,良,西安市,0.1202096878834256,south
9078,0.47,6.56,57.4375,59.61,6.89,13.275,20.75,29.95,59.61,PM10_IAQI,良,西安市,0.07152412603203556,south
9079,0.6,6.57,63.125,63.5,7.89,14.4125,24.5,30.005,63.5,PM10_IAQI,良,西安市,0.09107157923182918,south
9080,0.8,7.69,61.95,61.085,7.52,11.4625,25.5,28.81,61.95,PM2.5_IAQI,良,西安市,0.10365833531204735,south
9081,0.43,8.04,56.625,56.22,7.05,8.0625,24.0,28.72,56.625,PM2.5_IAQI,良,西安市,0.0534316807688065,south
9082,-0.43,7.94,55.3625,54.135000000000005,7.04,6.9,23.5,28.85,55.3625,PM2.5_IAQI,良,西安市,0.05410331954477201,north
9083,-0.48,5.86,60.025000000000006,56.105,7.16,7.6,24.5,28.665,60.025000000000006,PM2.5_IAQI,良,西安市,0.0817288034491542,north
9084,-0.96,1.43,78.6625,71.00999999999999,6.48,23.9625,19.25,29.085,78.6625,PM2.5_IAQI,良,西安市,0.5912232043288058,north
9085,-1.31,0.47,95.5125,83.535,6.76,31.625,21.5,29.09,95.5125,PM2.5_IAQI,良,西安市,1.2263224115566134,north
9086,-1.22,0.16,111.4,94.76,7.55,36.2,24.75,29.36,111.4,PM2.5_IAQI,轻度污染,西安市,1.4403930189057632,north
9087,-0.61,0.77,116.7,100.02,8.97,41.05,28.000000000000004,30.615,116.7,PM2.5_IAQI,轻度污染,西安市,0.6699715030305236,north
9088,0.07,0.61,134.85,113.15,11.39,47.5875,35.75,30.7,134.85,PM2.5_IAQI,轻度污染,西安市,0.11425432796143954,south
9089,0.61,1.21,133.3375,115.625,12.86,47.4375,44.25,30.855,133.3375,PM2.5_IAQI,轻度污染,西安市,0.4669479270512933,south
9090,0.56,4.08,99.025,90.675,10.21,29.6,38.5,29.955,99.025,PM2.5_IAQI,良,西安市,0.13640260440094745,south
9091,-0.3,5.38,74.4,70.08500000000001,8.21,15.3875,31.0,28.695,74.4,PM2.5_IAQI,良,西安市,0.055704393651290235,north
9092,-1.45,6.45,62.9625,60.15,7.49,10.1375,26.5,29.085,62.9625,PM2.5_IAQI,良,西安市,0.22112997453951658,north
9093,-1.74,5.73,61.1375,57.01,7.26,9.2,24.75,29.785,61.1375,PM2.5_IAQI,良,西安市,0.29481570698968534,north
9094,-0.49,4.27,65.375,58.855,6.67,12.525,24.5,27.84,65.375,PM2.5_IAQI,良,西安市,0.11425432796143953,north
9095,-0.73,-0.21,141.5125,112.485,12.01,54.05,43.25,29.135,141.5125,PM2.5_IAQI,轻度污染,西安市,1.2906883514968428,north
9096,-0.55,2.35,120.2625,105.215,11.36,41.825,43.75,31.085,120.2625,PM2.5_IAQI,轻度污染,西安市,0.2299044281319047,north
9097,-0.26,3.94,89.5125,81.025,8.91,21.1375,34.5,29.65,89.5125,PM2.5_IAQI,良,西安市,0.065894309430379,north
9098,-0.82,5.5,73.9375,68.185,8.0,14.1,29.5,29.46,73.9375,PM2.5_IAQI,良,西安市,0.148000742793173,north
9099,-1.11,6.28,67.975,62.32,7.51,12.1125,27.0,29.96,67.975,PM2.5_IAQI,良,西安市,0.1749447033161461,north
9100,-1.52,1.08,152.04285714285714,113.555,11.82,54.15,46.5,30.95,152.04285714285714,PM2.5_IAQI,中度污染,西安市,0.9530406012286641,north
9101,-0.25,2.25,119.5125,96.685,10.2,36.1625,40.75,30.9,119.5125,PM2.5_IAQI,轻度污染,西安市,0.11065722117389563,north
9102,0.23,3.31,94.625,80.87,9.18,22.65,34.75,30.68,94.625,PM2.5_IAQI,良,西安市,0.06937489257238694,south
9103,-2.67,-0.49,152.67142857142858,105.335,10.41,51.8375,41.75,31.195,152.67142857142858,PM2.5_IAQI,中度污染,西安市,1.3892953820348595,north
9104,-1.69,-0.04,143.2875,98.975,10.27,46.2125,42.0,29.245,143.2875,PM2.5_IAQI,轻度污染,西安市,1.5471321060158238,north
9105,-0.73,0.19,129.5,91.155,10.1,40.650000000000006,40.5,27.82,129.5,PM2.5_IAQI,轻度污染,西安市,1.316171660600355,north
9106,-2.88,-1.06,134.05,93.015,11.29,44.425,41.0,29.61,134.05,PM2.5_IAQI,轻度污染,西安市,1.2181277928352117,north
9107,-2.43,-1.2,129.1625,89.33,11.81,42.3875,42.0,28.59,129.1625,PM2.5_IAQI,轻度污染,西安市,1.1120991724029339,north
9108,-0.25,-2.15,52.8875,41.0,9.31,4.975,10.5,39.62,52.8875,PM2.5_IAQI,良,西安市,0.11575921772081071,north
9109,-0.52,-2.1,51.9875,40.68,9.01,6.075,11.5,37.74,51.9875,PM2.5_IAQI,良,西安市,0.2427365144177704,north
9110,-0.99,-1.12,50.3125,39.71,9.0,6.45,11.75,38.66,50.3125,PM2.5_IAQI,良,西安市,0.7238645700484049,north
9111,-0.45,0.51,48.32857142857143,38.07,8.96,5.5875,10.75,40.17,48.32857142857143,PM2.5_IAQI,优,西安市,0.722979353401491,north
9112,0.6,-3.45,54.6625,42.87,9.39,5.7875,11.0,38.235,54.6625,PM2.5_IAQI,良,西安市,0.17219081452293902,south
9113,0.22,-3.67,53.5125,42.96,9.43,8.3375,13.5,34.22,53.5125,PM2.5_IAQI,良,西安市,0.059873854513094446,south
9114,-0.06,-2.64,51.75,42.43,9.56,10.2125,15.0,33.88,51.75,PM2.5_IAQI,良,西安市,0.022723360841641064,north
9115,0.52,-1.02,49.27142857142857,40.66,9.27,9.7625,14.75,33.83,49.27142857142857,PM2.5_IAQI,优,西安市,0.4714599500609072,south
9116,0.9,-0.73,46.58571428571429,39.14,9.31,9.7,14.75,34.26,46.58571428571429,PM2.5_IAQI,优,西安市,0.8893169420887396,south
9117,0.41,-0.95,44.12857142857143,38.19,9.8,10.375,15.25,34.78,44.12857142857143,PM2.5_IAQI,优,西安市,0.4074298519011749,south
9118,-0.13,0.14,43.642857142857146,38.04,9.99,10.0625,15.0,35.395,43.642857142857146,PM2.5_IAQI,优,西安市,0.7483780475235182,north
9119,0.2,0.87,44.285714285714285,38.45,9.84,8.875,14.249999999999998,36.3,44.285714285714285,PM2.5_IAQI,优,西安市,0.22595921768864077,south
9120,1.03,-2.18,47.614285714285714,40.25,10.98,13.875,16.5,32.635,47.614285714285714,PM2.5_IAQI,优,西安市,0.44138783544894866,south
9121,0.86,-1.29,43.74285714285715,38.35,11.04,15.675,17.75,32.015,43.74285714285715,PM2.5_IAQI,优,西安市,0.5880026035475675,south
9122,0.71,-1.0,40.27142857142857,36.68,11.1,16.7125,18.75,31.97,40.27142857142857,PM2.5_IAQI,优,西安市,0.6174058917515727,south
9123,0.52,-0.83,34.34285714285714,34.55,11.55,21.775,21.25,28.615,34.55,PM10_IAQI,优,西安市,0.5596815660032787,south
9124,0.48,-0.46,27.857142857142858,33.08,12.97,29.5375,25.5,25.84,33.08,PM10_IAQI,优,西安市,0.8066715494215095,south
9125,0.55,-0.17,25.557142857142857,33.24,13.22,33.7875,28.75,24.56,33.7875,NO2_IAQI,优,西安市,1.271020256694917,south
9126,0.66,-0.36,28.38571428571429,35.04,11.77,27.95,27.750000000000004,23.85,35.04,PM10_IAQI,优,西安市,1.0714496051147666,south
9127,0.6,-0.05,40.0,40.72,11.34,17.762500000000003,22.0,28.78,40.72,PM10_IAQI,优,西安市,1.4876550949064553,south
9128,-0.31,0.49,47.25714285714285,43.03,11.62,12.6,18.0,33.725,47.25714285714285,PM2.5_IAQI,优,西安市,0.5640837210496571,north
9129,-0.34,0.09,52.2375,45.31,11.98,11.9875,16.75,33.745,52.2375,PM2.5_IAQI,良,西安市,1.312025434831199,north
9130,1.01,-1.24,44.614285714285714,38.82,11.21,15.4,17.5,31.04,44.614285714285714,PM2.5_IAQI,优,西安市,0.6835297784226557,south
9131,0.44,-0.62,41.81428571428572,37.67,11.54,17.1625,18.75,30.18,41.81428571428572,PM2.5_IAQI,优,西安市,0.6171913915403622,south
9132,0.14,-0.26,39.94285714285714,37.19,11.62,19.1125,20.0,28.82,39.94285714285714,PM2.5_IAQI,优,西安市,0.4939413689195813,south
9133,-0.04,0.16,34.98571428571429,35.78,11.87,25.825,22.75,24.305,35.78,PM10_IAQI,优,西安市,0.24497866312686414,north
9134,0.21,0.31,29.714285714285715,35.59,12.31,34.725,27.750000000000004,20.015,35.59,PM10_IAQI,优,西安市,0.5954098754787326,south
9135,0.49,0.1,27.557142857142857,37.76,12.82,41.525,33.75,17.19,41.525,NO2_IAQI,优,西安市,1.3694792184202558,south
9136,0.42,-0.23,32.542857142857144,40.43,12.77,35.9375,33.0,17.22,40.43,PM10_IAQI,优,西安市,1.0697829399913072,south
9137,0.5,-0.31,39.68571428571429,42.19,12.21,25.3375,27.500000000000004,20.16,42.19,PM10_IAQI,优,西安市,1.01580059945631,south
9138,0.44,-0.04,45.42857142857143,42.96,12.61,18.2,20.75,28.605,45.42857142857143,PM2.5_IAQI,优,西安市,1.4801364395941514,south
9139,-0.6,0.97,51.0625,45.18,13.1,15.725,18.0,31.425,51.0625,PM2.5_IAQI,良,西安市,0.5539525086410277,north
9140,-0.27,-0.03,55.8125,47.76,13.22,15.8375,17.25,30.605,55.8125,PM2.5_IAQI,良,西安市,1.460139105621001,north
9141,-0.49,0.07,41.0,46.14,10.37,43.2625,30.25,16.7,46.14,PM10_IAQI,优,西安市,1.4288992721907328,north
9142,-0.55,-0.09,43.4,46.75,12.32,36.6,31.25,14.46,46.75,PM10_IAQI,优,西安市,1.4085974933315142,north
9143,-0.56,-0.44,44.371428571428574,44.89,13.02,27.9,26.25,17.255,44.89,PM10_IAQI,优,西安市,0.9048270894157868,north
9144,0.0,-0.48,47.51428571428571,45.06,13.06,23.0875,23.0,21.965,47.51428571428571,PM2.5_IAQI,优,西安市,0.0,north
9145,0.37,0.46,52.55,47.23,13.63,19.8625,20.5,26.03,52.55,PM2.5_IAQI,良,西安市,0.6773864386974019,south
9146,-1.64,-0.39,44.85714285714285,46.16,12.12,39.625,28.75,12.65,46.16,PM10_IAQI,优,西安市,1.3373279466885202,north
9147,-1.37,-0.82,45.08571428571428,44.78,13.27,30.887500000000003,26.25,15.335,45.08571428571428,PM2.5_IAQI,优,西安市,1.0314509399673057,north
9148,-0.91,-1.14,47.2,44.67,13.85,26.6125,24.0,18.015,47.2,PM2.5_IAQI,优,西安市,0.6736702788210974,north
9149,-2.01,-0.63,44.285714285714285,43.18,12.77,32.0625,24.25,16.255,44.285714285714285,PM2.5_IAQI,优,西安市,1.2670618409523098,north
9150,-1.9,-0.81,44.84285714285714,42.73,13.57,28.9125,24.0,16.645,44.84285714285714,PM2.5_IAQI,优,西安市,1.167811721922819,north
9151,-1.76,-1.12,46.44285714285714,42.87,14.32,27.6125,23.25,17.35,46.44285714285714,PM2.5_IAQI,优,西安市,1.0040671092713902,north
9152,-2.29,-1.1,45.900000000000006,40.96,13.61,24.0625,21.0,19.815,45.900000000000006,PM2.5_IAQI,优,西安市,1.1229924623621736,north
9153,-2.17,-1.21,46.385714285714286,41.22,14.47,24.475,21.25,19.35,46.385714285714286,PM2.5_IAQI,优,西安市,1.0621341020195636,north
9154,-0.57,4.53,46.24285714285714,38.41,9.63,2.825,8.25,38.455,46.24285714285714,PM2.5_IAQI,优,西安市,0.12516999029133677,north
9155,0.64,5.32,47.81428571428572,40.78,9.92,3.2125,9.25,38.69,47.81428571428572,PM2.5_IAQI,优,西安市,0.11972539799304982,south
9156,0.02,6.1,47.22857142857144,41.24,10.04,3.4625,10.25,38.995,47.22857142857144,PM2.5_IAQI,优,西安市,0.0032786767762523427,south
9157,-0.22,6.91,47.385714285714286,41.8,10.11,3.8625,11.0,38.655,47.385714285714286,PM2.5_IAQI,优,西安市,0.03182716506960956,north
9158,0.84,5.28,47.4,39.81,9.51,2.475,8.5,39.17,47.4,PM2.5_IAQI,优,西安市,0.15776873759595397,south
9159,2.23,6.02,46.72857142857143,40.46,9.69,2.7875,9.5,38.85,46.72857142857143,PM2.5_IAQI,优,西安市,0.3547597528548607,south
9160,2.02,7.52,44.25714285714286,38.98,9.95,3.1875,10.25,38.8,44.25714285714286,PM2.5_IAQI,优,西安市,0.2624223765015988,south
9161,1.18,7.81,43.52857142857143,38.71,10.18,3.55,11.25,38.565,43.52857142857143,PM2.5_IAQI,优,西安市,0.1499541765804518,south
9162,0.0,7.39,44.62857142857143,40.12,10.69,3.925,12.5,38.34,44.62857142857143,PM2.5_IAQI,优,西安市,0.0,north
9163,-1.43,7.88,46.92857142857143,42.75,11.22,4.1375,13.750000000000002,38.09,46.92857142857143,PM2.5_IAQI,优,西安市,0.17951845401542393,north
9164,-1.58,8.24,48.95714285714286,44.96,11.43,4.4375,14.75,37.395,48.95714285714286,PM2.5_IAQI,优,西安市,0.18944808809730865,north
9165,-0.52,8.04,49.35714285714285,45.78,11.41,4.9125000000000005,15.5,36.69,49.35714285714285,PM2.5_IAQI,优,西安市,0.06458666042467227,north
9166,1.58,5.33,45.5,44.09,10.59,6.550000000000001,12.0,39.625,45.5,PM2.5_IAQI,优,西安市,0.28818320176088585,south
9167,1.38,5.15,42.82857142857143,43.5,10.67,8.275,13.5,38.56,43.5,PM10_IAQI,优,西安市,0.2618105583698424,south
9168,0.76,4.95,44.642857142857146,45.76,11.06,9.3875,15.0,38.46,45.76,PM10_IAQI,优,西安市,0.15234570004570694,south
9169,0.26,7.48,45.75714285714286,46.12,11.43,9.0375,15.75,37.645,46.12,PM10_IAQI,优,西安市,0.03474536952549344,south
9170,-0.02,8.38,47.114285714285714,49.24,11.81,10.9,17.5,36.89,49.24,PM10_IAQI,优,西安市,0.0023866303134396053,north
9171,0.1,7.4,50.4,52.285,12.67,15.0625,20.0,36.94,52.285,PM10_IAQI,良,西安市,0.013512691013328216,south
9172,-0.13,8.38,48.91428571428572,50.505,12.18,11.225,19.75,35.78,50.505,PM10_IAQI,良,西安市,0.015511882223329271,north
9173,-1.38,8.59,45.48571428571429,45.8,11.8,7.9875,18.5,36.145,45.8,PM10_IAQI,优,西安市,0.15929084570275964,north
9174,-2.94,7.78,45.785714285714285,45.34,11.47,7.325,18.0,35.745,45.785714285714285,PM2.5_IAQI,优,西安市,0.36130373549734773,north
9175,-2.75,5.2,50.075,49.3,11.24,8.299999999999999,18.25,33.8,50.075,PM2.5_IAQI,良,西安市,0.48645734054528994,north
9176,1.01,1.97,51.2875,55.14,10.26,15.9125,17.5,35.305,55.14,PM10_IAQI,良,西安市,0.473748275586128,south
9177,0.4,2.29,47.97142857142857,55.15,9.47,20.1,19.75,31.79,55.15,PM10_IAQI,良,西安市,0.17292786985289407,south
9178,0.06,1.79,49.91428571428571,56.5,9.5,22.2875,21.0,31.14,56.5,PM10_IAQI,良,西安市,0.03350700778086374,south
9179,-0.06,3.21,51.125,58.115,9.82,26.4375,22.75,30.595,58.115,PM10_IAQI,良,西安市,0.018689412446905664,north
9180,0.16,3.19,55.625,64.485,9.77,35.025,27.0,28.58,64.485,PM10_IAQI,良,西安市,0.05011474343799214,south
9181,0.1,3.0,65.7125,73.36,11.9,40.25,32.75,32.05,73.36,PM10_IAQI,良,西安市,0.033320995878247196,south
9182,-0.42,5.27,57.475,61.81,12.63,27.25,28.000000000000004,33.0,61.81,PM10_IAQI,良,西安市,0.07952830384492826,north
9183,-1.52,6.2,46.72857142857143,50.655,12.02,13.1875,21.5,35.01,50.655,PM10_IAQI,良,西安市,0.24041942420085866,north
9184,-3.05,6.61,44.47142857142857,46.33,11.66,10.375,19.75,35.625,46.33,PM10_IAQI,优,西安市,0.43231183390336597,north
9185,-3.58,5.78,47.65714285714286,47.59,11.51,9.5125,18.5,35.405,47.65714285714286,PM2.5_IAQI,优,西安市,0.5545457048678413,north
9186,-1.99,4.44,52.2375,51.505,10.83,12.65,19.0,31.525,52.2375,PM2.5_IAQI,良,西安市,0.42135453638411113,north
9187,-1.18,1.31,65.75,74.53,8.78,45.8625,31.0,26.14,74.53,PM10_IAQI,良,西安市,0.7332366869217323,north
9188,-1.3,3.27,57.5,64.53,11.15,31.6375,28.25,28.685,64.53,PM10_IAQI,良,西安市,0.3783955623053573,north
9189,-1.37,4.85,47.8,53.370000000000005,11.73,16.5,22.5,32.85,53.370000000000005,PM10_IAQI,良,西安市,0.27530157586470866,north
9190,-1.84,5.84,44.55714285714286,48.88,11.55,12.2125,20.5,34.285,48.88,PM10_IAQI,优,西安市,0.3052231337939214,north
9191,-2.37,6.17,45.68571428571429,48.04,11.28,11.2875,19.5,34.26,48.04,PM10_IAQI,优,西安市,0.3667393346059359,north
9192,-1.21,2.43,62.625,71.015,9.95,38.025000000000006,30.25,22.035,71.015,PM10_IAQI,良,西安市,0.4620001640332473,north
9193,-0.24,3.3,53.8875,60.845,11.01,25.0,26.25,25.51,60.845,PM10_IAQI,良,西安市,0.07259945373049462,north
9194,-0.36,4.07,49.22857142857143,55.055,11.06,18.8125,23.75,28.835,55.055,PM10_IAQI,良,西安市,0.0882224889697116,north
9195,-1.2,1.61,63.0,70.995,10.14,32.55,28.000000000000004,19.79,70.995,PM10_IAQI,良,西安市,0.64051306987733,north
9196,-0.46,1.47,56.7,63.98,10.72,25.887500000000003,26.5,21.45,63.98,PM10_IAQI,良,西安市,0.3032721650248554,north
9197,0.2,1.55,54.2375,60.18,11.03,23.8,25.75,22.475,60.18,PM10_IAQI,良,西安市,0.1283232276857948,south
9198,-1.12,0.77,58.962500000000006,65.38499999999999,10.92,24.6,25.0,20.85,65.38499999999999,PM10_IAQI,良,西安市,0.9685089806599324,north
9199,-0.93,0.58,55.7875,60.985,11.34,22.975,24.5,21.56,60.985,PM10_IAQI,良,西安市,1.0131641291382083,north
9200,-5.7,-7.36,28.957142857142856,22.75,4.23,1.8375,4.25,42.675,42.675,O3_IAQI,优,西安市,0.6589704376942502,north
9201,-2.45,-6.67,29.200000000000003,23.55,4.53,2.5,4.75,40.935,40.935,O3_IAQI,优,西安市,0.3520173550508726,north
9202,-0.83,-5.75,31.585714285714285,26.44,5.12,3.6,6.0,40.57,40.57,O3_IAQI,优,西安市,0.14335761831728627,north
9203,-1.21,-5.3,33.785714285714285,28.58,5.52,4.0125,6.5,41.085,41.085,O3_IAQI,优,西安市,0.2244549946319485,north
9204,-3.88,-4.03,29.528571428571432,23.34,3.98,2.1875,4.5,39.57,39.57,O3_IAQI,优,西安市,0.7664370984834157,north
9205,-0.86,-3.65,29.37142857142857,24.13,4.56,3.05,5.25,39.405,39.405,O3_IAQI,优,西安市,0.2313960573223018,north
9206,0.35,-3.15,30.914285714285715,26.5,5.4,4.1,6.25,40.42,40.42,O3_IAQI,优,西安市,0.11065722117389563,south
9207,0.25,-2.09,32.714285714285715,28.68,6.02,4.65,7.000000000000001,41.115,41.115,O3_IAQI,优,西安市,0.1190515675456843,south
9208,0.75,-1.76,34.042857142857144,30.57,6.64,5.3375,7.75,41.61,41.61,O3_IAQI,优,西安市,0.4028327638002343,south
9209,1.15,-2.31,35.55714285714286,33.26,7.51,6.637499999999999,8.75,42.17,42.17,O3_IAQI,优,西安市,0.4619145084829771,south
9210,0.54,-3.63,37.614285714285714,36.04,8.23,7.7625,9.75,42.97,42.97,O3_IAQI,优,西安市,0.14767733704782568,south
9211,0.33,-3.93,39.17142857142858,37.86,8.69,8.425,10.25,43.78,43.78,O3_IAQI,优,西安市,0.08377294374376659,south
9212,1.19,-0.42,29.34285714285714,28.82,7.52,9.5875,10.0,39.945,39.945,O3_IAQI,优,西安市,1.231503712340852,south
9213,1.34,0.41,30.78571428571429,31.55,8.29,10.7875,11.25,40.38,40.38,O3_IAQI,优,西安市,1.2738713708239326,south
9214,1.41,0.86,32.357142857142854,34.24,9.0,11.825,12.0,40.85,40.85,O3_IAQI,优,西安市,1.023108003350839,south
9215,1.59,0.85,34.2,39.35,10.69,15.575,14.249999999999998,40.42,40.42,O3_IAQI,优,西安市,1.079860208031555,south
