, TEMP(K), RH(%), PSFC(Pa),PM2.5_IAQI,PM10_IAQI,SO2_IAQI,NO2_IAQI,CO_IAQI,O3_IAQI,AQI,指数类别,城市
1367,0.5500000000000114,29.5,98.41274,224.36,141.405,66.715,78.4625,90.5,10.515,224.36,重度污染,西安市
1368,0.339999999999975,30.23,97.74892999999999,211.14,145.97,63.47,89.35000000000001,77.0,12.37,211.14,重度污染,西安市
1369,-0.19999999999998863,30.11,95.78327,198.75714285714287,145.155,56.59,72.325,66.75,12.155,198.75714285714287,中度污染,西安市
1370,-0.910000000000025,31.33,93.74155999999999,193.7,143.12,53.3,61.975,62.5,13.77,193.7,中度污染,西安市
1371,-2.8700000000000045,34.47,89.34747999999999,184.8,134.745,50.98,56.475,57.49999999999999,16.38,184.8,中度污染,西安市
1372,-0.22000000000002728,31.33,98.40513,211.28,138.755,65.53999999999999,75.875,76.0,10.35,211.28,重度污染,西安市
1373,-0.36000000000001364,30.34,97.38425,181.1,132.12,61.97,86.875,62.74999999999999,11.375,181.1,中度污染,西安市
1374,-0.6200000000000045,30.42,96.25851,168.9714285714286,128.29500000000002,60.615,80.175,57.25,12.04,168.9714285714286,中度污染,西安市
1375,-0.6000000000000227,33.43,98.29485000000001,184.68571428571428,122.785,58.975,66.9375,65.0,10.875,184.68571428571428,中度污染,西安市
1376,-0.30000000000001137,31.76,98.61294000000001,174.1142857142857,124.995,61.615,73.7,60.75,11.005,174.1142857142857,中度污染,西安市
1377,-0.11000000000001364,30.25,98.51433999999999,166.31428571428572,124.61,63.155,79.225,57.25,11.395,166.31428571428572,中度污染,西安市
1378,-0.7200000000000273,33.96,98.15477,145.96249999999998,108.0,61.0,54.7875,55.00000000000001,12.485,145.96249999999998,轻度污染,西安市
1379,-0.36000000000001364,32.92,98.62333,152.78571428571428,113.725,63.93,65.51249999999999,55.00000000000001,11.675,152.78571428571428,中度污染,西安市
1380,-7.920000000000016,84.96,76.97998,100.9625,65.08500000000001,23.41,5.1125,18.75,32.03,100.9625,轻度污染,西安市
1381,-5.170000000000016,70.8,79.87559,109.3375,68.945,25.58,6.7125,21.75,30.855,109.3375,轻度污染,西安市
1382,-3.9499999999999886,66.75,82.66096,127.5,77.805,29.82,10.575,28.25,29.26,127.5,轻度污染,西安市
1383,-5.639999999999986,74.7,81.13377,132.025,80.485,31.91,12.6625,32.0,28.66,132.025,轻度污染,西安市
1384,-8.100000000000023,76.43,74.3625,100.325,64.975,23.62,5.0875,19.0,31.365,100.325,轻度污染,西安市
1385,-3.490000000000009,57.67,79.6978,104.625,67.75999999999999,25.45,8.6,21.75,29.51,104.625,轻度污染,西安市
1386,-1.4700000000000273,54.42,84.59967999999999,123.425,77.83,30.28,16.3125,28.75,27.66,123.425,轻度污染,西安市
1387,-1.8600000000000136,57.97,84.70341,132.0875,82.6,34.02,19.775,33.25,27.01,132.0875,轻度污染,西安市
1388,-1.3999999999999773,55.51,84.83989,140.8125,88.16,37.2,26.1875,38.25,24.86,140.8125,轻度污染,西安市
1389,-1.410000000000025,54.99,85.78597,168.60000000000002,105.185,42.57,40.6,50.74999999999999,20.69,168.60000000000002,中度污染,西安市
1390,-2.759999999999991,58.82,84.12047,179.6142857142857,111.695,44.51,42.8875,56.25,19.965,179.6142857142857,中度污染,西安市
1391,-3.430000000000007,60.06,82.89205,184.82857142857145,114.125,45.67,42.087500000000006,57.75,20.13,184.82857142857145,中度污染,西安市
1392,-0.7699999999999818,47.83,88.66172999999999,186.7714285714286,99.26,43.39,50.5375,50.0,21.455,186.7714285714286,中度污染,西安市
1393,0.45999999999997954,46.08,91.35181,211.52,111.865,50.545,59.325,59.5,18.22,211.52,重度污染,西安市
1394,0.5500000000000114,45.97,91.60497,230.79,121.07,54.005,65.4,68.5,14.66,230.79,重度污染,西安市
1395,0.9200000000000159,44.93,92.22849000000001,252.76,142.7,56.945,70.975,81.5,10.84,252.76,重度污染,西安市
1396,1.579999999999984,43.7,91.92067,258.41,155.67,60.03,70.3125,89.0,9.94,258.41,重度污染,西安市
1397,0.9599999999999795,45.43,89.87622999999999,250.25,154.455,61.31,76.5125,88.25,10.96,250.25,重度污染,西安市
1398,0.5400000000000205,46.67,89.34348,248.65,156.715,59.705,80.1625,86.5,11.79,248.65,重度污染,西安市
1399,0.7099999999999795,46.26,89.86122999999999,233.29,147.565,56.545,74.25,77.5,14.45,233.29,重度污染,西安市
1400,-0.7799999999999727,50.25,87.97698,223.52,140.86,55.665,65.925,73.0,16.72,223.52,重度污染,西安市
1401,-3.0,58.32,85.69162,216.32,133.89499999999998,52.81,57.9125,69.25,18.095,216.32,重度污染,西安市
1402,0.5299999999999727,39.53,94.82675,278.93,126.09,54.61,91.975,84.25,12.095,278.93,重度污染,西安市
1403,1.0600000000000023,37.83,96.51109,288.83000000000004,131.70499999999998,56.605,96.325,88.5,11.73,288.83000000000004,重度污染,西安市
1404,1.3100000000000023,37.15,96.89292,297.2,144.47,59.855,93.75,92.0,11.02,297.2,重度污染,西安市
1405,1.8500000000000227,36.71,97.51205,317.05,165.525,64.845,74.8125,100.2,9.42,317.05,严重污染,西安市
1406,2.6200000000000045,35.98,98.07538000000001,336.32,183.46,70.705,64.0375,101.95,7.73,336.32,严重污染,西安市
1407,2.5600000000000023,37.41,96.89099,343.9,193.14,73.66499999999999,74.36250000000001,102.5,8.24,343.9,严重污染,西安市
1408,2.410000000000025,39.32,95.31986,325.57,191.3,73.025,101.96,101.2,9.745,325.57,严重污染,西安市
1409,2.8799999999999955,39.6,94.84702,279.19,174.875,64.575,100.355,93.5,9.24,279.19,重度污染,西安市
1410,1.4599999999999795,43.32,91.95055,237.42,151.45,59.29,78.75,78.75,14.625,237.42,重度污染,西安市
1411,-2.7099999999999795,55.29,85.8538,225.42,140.775,56.52,65.42500000000001,73.75,16.98,225.42,重度污染,西安市
1412,-4.410000000000025,62.22,84.22323,225.29,138.03,53.985,59.55,70.75,18.04,225.29,重度污染,西安市
1413,2.3799999999999955,33.38,98.06523,312.95,187.885,71.37,88.9625,96.75,8.115,312.95,严重污染,西安市
1414,2.230000000000018,37.31,97.4102,314.43,199.94,81.42,106.205,90.75,9.035,314.43,严重污染,西安市
1415,2.7200000000000273,38.0,95.46758,286.52,176.095,70.83,103.965,91.25,8.45,286.52,重度污染,西安市
1416,2.069999999999993,40.68,93.45483,253.83,161.0,64.16499999999999,84.4375,83.5,12.08,253.83,重度污染,西安市
1417,-0.2300000000000182,46.06,89.12353999999999,241.92,151.99,62.595,74.75,79.0,14.17,241.92,重度污染,西安市
1418,2.019999999999982,35.21,98.04692999999999,292.42,192.215,82.795,105.005,85.0,8.305,292.42,重度污染,西安市
1419,2.2200000000000273,37.2,97.03617999999999,289.38,188.01,84.245,108.735,84.25,8.07,289.38,重度污染,西安市
1420,2.579999999999984,37.96,95.92206,274.61,173.08,77.89,100.235,86.5,8.62,274.61,重度污染,西安市
1421,1.8700000000000045,33.65,97.92993,265.4,179.115,79.28999999999999,96.5125,76.75,9.075,265.4,重度污染,西安市
1422,2.0400000000000205,34.99,98.244,261.52,178.825,85.13,96.7625,75.5,8.81,261.52,重度污染,西安市
1423,2.3100000000000023,35.88,98.1497,263.42,179.935,93.035,102.785,77.25,7.915,263.42,重度污染,西安市
1424,1.910000000000025,33.61,97.78434,246.11,168.855,86.11500000000001,79.275,73.25,9.19,246.11,重度污染,西安市
1425,1.920000000000016,35.24,98.24964999999999,246.59,170.745,95.19,89.45,74.75,8.325,246.59,重度污染,西安市
